snapped_at,price,market_cap,total_volume
2022-11-13 00:00:00+00:00,16797.98748257006,322330608513.1628,21893997140.86048
2022-11-14 00:00:00+00:00,16344.342316001042,313605586517.2854,20411619109.007805
2022-11-15 00:00:00+00:00,16645.828500283515,320598982524.9025,37539226046.106285
2022-11-16 00:00:00+00:00,16890.52938386464,324608360619.00433,28676275678.9418
2022-11-17 00:00:00+00:00,16689.39673273771,320099234744.2721,26922027947.408916
2022-11-18 00:00:00+00:00,16718.361228055077,321287480849.7667,22011291267.356167
2022-11-19 00:00:00+00:00,16707.022778986535,320876918352.4405,20942172141.414623
2022-11-20 00:00:00+00:00,16712.729525794817,321151208473.7581,10844466289.901129
2022-11-21 00:00:00+00:00,16304.07685562355,313370674122.3842,15680401749.95844
2022-11-22 00:00:00+00:00,15814.335280855255,303834128504.1595,31057277097.34788
2022-11-23 00:00:00+00:00,16171.628978315088,311463297390.4882,25091849198.571053
2022-11-24 00:00:00+00:00,16608.00998544357,319494112507.07404,26858079944.170044
2022-11-25 00:00:00+00:00,16596.03575847268,318949911014.53784,20949512927.386944
2022-11-26 00:00:00+00:00,16524.449007720887,317919884011.3825,18933018587.76629
2022-11-27 00:00:00+00:00,16456.156062496684,316206865319.883,18243019109.753235
2022-11-28 00:00:00+00:00,16459.149543755877,316487666895.4407,16551822516.185429
2022-11-29 00:00:00+00:00,16222.210728731225,311810991501.448,24566056814.212288
2022-11-30 00:00:00+00:00,16441.979978419113,316170903326.0224,24663035431.352062
2022-12-01 00:00:00+00:00,17186.502572066118,330763402606.7043,30676053555.32337
2022-12-02 00:00:00+00:00,16972.73406077455,326141917292.63745,23319572025.36399
2022-12-03 00:00:00+00:00,17084.87334047068,328178365692.1309,20945433171.615204
2022-12-04 00:00:00+00:00,16923.38287008033,326498242602.6305,16931408153.950111
2022-12-05 00:00:00+00:00,17149.93175096291,329544949093.6664,18214353301.13762
2022-12-06 00:00:00+00:00,16973.372577553495,326635737516.3175,23204017213.929634
2022-12-07 00:00:00+00:00,17085.64314125141,328108161816.87274,21026126511.19885
2022-12-08 00:00:00+00:00,16851.30346863184,324178677956.7833,21192130005.603653
2022-12-09 00:00:00+00:00,17235.014157992136,331389860355.59094,22674029585.253864
2022-12-10 00:00:00+00:00,17149.824203925327,329756788298.6587,23179829829.17013
2022-12-11 00:00:00+00:00,17125.364927688952,329283186564.5152,14234368489.84426
2022-12-12 00:00:00+00:00,17101.038019732932,328868814164.99066,15681124918.738192
2022-12-13 00:00:00+00:00,17179.596038203494,330715694645.24335,21633829199.489117
2022-12-14 00:00:00+00:00,17784.162894053265,342102502914.68976,28941242217.591747
2022-12-15 00:00:00+00:00,17808.71617265881,342692750075.4062,27267536668.811485
2022-12-16 00:00:00+00:00,17338.358126632633,333854506370.7365,22754686787.817104
2022-12-17 00:00:00+00:00,16623.75782614431,318992400741.96515,22250411214.773224
2022-12-18 00:00:00+00:00,16806.48559206152,323096167353.6004,15086383815.776106
2022-12-19 00:00:00+00:00,16742.816663834055,322740705484.67255,11134054723.147482
2022-12-20 00:00:00+00:00,16422.562273279298,316270478163.65466,17719672544.8918
2022-12-21 00:00:00+00:00,16899.331969046758,325120443529.51874,24938219697.886032
2022-12-22 00:00:00+00:00,16816.85370118997,323127932459.19025,16062767787.358068
2022-12-23 00:00:00+00:00,16824.790162441503,323519254392.6745,17847826941.681046
2022-12-24 00:00:00+00:00,16791.45543916491,323013370317.2425,16765392449.950891
2022-12-25 00:00:00+00:00,16848.568708323422,324072643385.91296,10169853734.117493
2022-12-26 00:00:00+00:00,16842.177039905502,323868581953.1157,12574453968.75801
2022-12-27 00:00:00+00:00,16900.081871938084,325036912914.6697,12574997282.039291
2022-12-28 00:00:00+00:00,16701.840210667935,321351469136.8621,17436062121.5136
2022-12-29 00:00:00+00:00,16538.906094001977,318288869204.81464,19113614755.87469
2022-12-30 00:00:00+00:00,16644.379087037905,320297298175.8769,15683731676.998154
2022-12-31 00:00:00+00:00,16604.020520373393,319722045805.09534,17497327983.349342
2023-01-01 00:00:00+00:00,16540.693624776803,318278329991.7019,12013247678.029589
2023-01-02 00:00:00+00:00,16615.969318012816,319832024054.6308,9799252684.089952
2023-01-03 00:00:00+00:00,16674.342536301097,321486454934.26776,13023861027.769472
2023-01-04 00:00:00+00:00,16677.646185850346,321080820418.184,15367167883.495031
2023-01-05 00:00:00+00:00,16855.1747387671,324397588037.39484,20836560771.723637
2023-01-06 00:00:00+00:00,16832.098988497855,324138957221.0557,14919039445.1069
2023-01-07 00:00:00+00:00,16960.23206247515,326571439011.6566,19046576249.72856
2023-01-08 00:00:00+00:00,16950.861521853905,326371741274.41095,9594456673.448977
2023-01-09 00:00:00+00:00,17074.61539572674,328470896861.37854,11841041542.993702
2023-01-10 00:00:00+00:00,17194.90932945318,331158152699.25574,25532751567.19817
2023-01-11 00:00:00+00:00,17436.90232978116,335743942932.3494,21858206845.29233
2023-01-12 00:00:00+00:00,17996.832553741606,345688973386.69006,25439279072.98185
2023-01-13 00:00:00+00:00,18866.810330617045,363381125082.7658,48025109150.17737
2023-01-14 00:00:00+00:00,19941.780543296303,382675302196.4898,39514419053.17687
2023-01-15 00:00:00+00:00,21019.20661402266,405209898132.0056,49498711311.53301
2023-01-16 00:00:00+00:00,20853.230569490253,401697403586.5178,23072133987.553684
2023-01-17 00:00:00+00:00,21175.33773662521,407760358639.0028,34809391745.54498
2023-01-18 00:00:00+00:00,21156.78393116713,407405144842.9396,33278841336.508595
2023-01-19 00:00:00+00:00,20726.844969426445,399349603616.14526,40612056908.80891
2023-01-20 00:00:00+00:00,21081.67102220433,406258441952.3726,29144534677.57505
2023-01-21 00:00:00+00:00,22705.83367889906,436724993652.4275,41321936668.62795
2023-01-22 00:00:00+00:00,22771.023287021784,438578588179.0604,44077026803.66082
2023-01-23 00:00:00+00:00,22736.66142892971,438060367560.3554,34124364415.43915
2023-01-24 00:00:00+00:00,22984.87497643721,442926343072.5924,36750647385.65293
2023-01-25 00:00:00+00:00,22610.01059827285,435679436196.35767,35621897292.95152
2023-01-26 00:00:00+00:00,23180.422697874263,446715261348.7517,42772537174.72366
2023-01-27 00:00:00+00:00,23024.74618081709,444005849172.13904,37099702812.22777
2023-01-28 00:00:00+00:00,23082.858382122955,444898315874.05536,36109035905.258965
2023-01-29 00:00:00+00:00,23022.23299135344,443702765526.11646,19567219823.87809
2023-01-30 00:00:00+00:00,23797.46089488124,458368002025.743,38438621263.58117
2023-01-31 00:00:00+00:00,22840.385858797104,439295730927.16473,38594596831.97205
2023-02-01 00:00:00+00:00,23137.323554088376,445991168199.3282,32683643418.329483
2023-02-02 00:00:00+00:00,23725.16179614224,457383099382.75,37452064508.17389
2023-02-03 00:00:00+00:00,23539.676770196525,453565018922.5452,44735297656.69828
2023-02-04 00:00:00+00:00,23451.577650774638,452312595756.25696,41267040610.76361
2023-02-05 00:00:00+00:00,23340.34958553934,450197147854.798,21063097082.257824
2023-02-06 00:00:00+00:00,22946.286578591236,442933975658.56586,26678691424.549904
2023-02-07 00:00:00+00:00,22786.483006387727,438726385719.1618,33963650031.470352
2023-02-08 00:00:00+00:00,23294.9136483527,449391195299.20337,38850594358.69947
2023-02-09 00:00:00+00:00,22947.50782856846,442518382691.6549,34247782005.793324
2023-02-10 00:00:00+00:00,21820.88650809277,420790678627.7739,51161546272.35185
2023-02-11 00:00:00+00:00,21630.132979576298,417351358181.0193,42389972640.44812
2023-02-12 00:00:00+00:00,21889.432080049624,422107650473.77954,23574706405.838543
2023-02-13 00:00:00+00:00,21779.87440384417,420218240428.1313,25877166000.55028
2023-02-14 00:00:00+00:00,21807.834274723064,420838871938.8273,36761909546.14395
2023-02-15 00:00:00+00:00,22220.070997481067,428649056117.7321,45363697019.73754
2023-02-16 00:00:00+00:00,24307.8751016316,468820317786.9533,44336284482.19016
2023-02-17 00:00:00+00:00,23756.907281577434,459293697174.9459,48144978044.45546
2023-02-18 00:00:00+00:00,24628.82455217312,475194230168.0997,54200707340.94142
2023-02-19 00:00:00+00:00,24642.79087073843,475529620771.9494,24900444765.27695
2023-02-20 00:00:00+00:00,24284.478003714703,470798520570.0436,33664683478.33256
2023-02-21 00:00:00+00:00,24786.665940845705,478236525469.6496,38997046274.497246
2023-02-22 00:00:00+00:00,24417.38703630947,470623925511.17865,41991954878.4476
2023-02-23 00:00:00+00:00,24146.101364545226,465998918250.2451,40336608135.49699
2023-02-24 00:00:00+00:00,23951.11098423326,461042830140.0772,42356618035.349625
2023-02-25 00:00:00+00:00,23172.286538018925,447316067422.04736,35081974267.07997
2023-02-26 00:00:00+00:00,23157.038107459524,447030240435.99854,22999909593.10942
2023-02-27 00:00:00+00:00,23541.11585449356,454284528651.5023,24469102669.371048
2023-02-28 00:00:00+00:00,23518.12390627588,454364917718.867,28832423816.47872
2023-03-01 00:00:00+00:00,23155.543746825795,446010055987.85736,25534054046.06684
2023-03-02 00:00:00+00:00,23634.333489123783,456417315966.7193,32507897259.08433
2023-03-03 00:00:00+00:00,23464.33654185282,453067155320.8529,27432755758.4402
2023-03-04 00:00:00+00:00,22367.43302246967,431727585101.1504,34239649135.07021
2023-03-05 00:00:00+00:00,22348.32991538815,431837491811.4938,13392431931.930376
2023-03-06 00:00:00+00:00,22421.885805853268,433081135066.3954,16080097920.160831
2023-03-07 00:00:00+00:00,22415.113659694827,432758824798.3097,21124920006.057716
2023-03-08 00:00:00+00:00,22217.209884905325,427994888566.54205,27780357943.16268
2023-03-09 00:00:00+00:00,21712.65119391273,419694984165.3824,28493032424.783108
2023-03-10 00:00:00+00:00,20376.320007428807,392841773384.4403,40173833477.66077
2023-03-11 00:00:00+00:00,20195.2289502733,390202255053.33545,51593890225.48742
2023-03-12 00:00:00+00:00,20521.55615175117,394742728281.98926,37746654239.61721
2023-03-13 00:00:00+00:00,22095.71339833569,425816781283.9279,36639901908.82403
2023-03-14 00:00:00+00:00,24178.95532797469,466509005562.78174,66799159801.95812
2023-03-15 00:00:00+00:00,24758.765085827567,478406045309.6089,70714394276.37074
2023-03-16 00:00:00+00:00,24470.88205445031,472833547484.0809,63107437928.81401
2023-03-17 00:00:00+00:00,25161.27201752005,486375597562.7987,60688056874.81415
2023-03-18 00:00:00+00:00,27466.677829829863,530038219067.3334,64617615617.80156
2023-03-19 00:00:00+00:00,27107.792183504385,523262280970.14777,46473651090.578415
2023-03-20 00:00:00+00:00,28186.842652360127,546680822196.2155,46394763656.03816
2023-03-21 00:00:00+00:00,27929.167733140293,538935400013.3555,55315948514.426994
2023-03-22 00:00:00+00:00,28264.23961052235,545917428270.1058,34430928756.27183
2023-03-23 00:00:00+00:00,27449.25483080736,530515158753.954,35394833933.50181
2023-03-24 00:00:00+00:00,28459.735113552502,549578396178.6341,20360807194.56342
2023-03-25 00:00:00+00:00,27595.4947483755,533634255119.3758,21551272690.41361
2023-03-26 00:00:00+00:00,27670.199498496837,534960802333.31067,15053754845.31385
2023-03-27 00:00:00+00:00,28048.46997853496,542675619058.77966,14450374261.063795
2023-03-28 00:00:00+00:00,27182.299559950465,525230880103.1384,18519053231.63728
2023-03-29 00:00:00+00:00,27291.3500210497,528042785008.98267,17658503318.910484
2023-03-30 00:00:00+00:00,28394.997780199057,548808373530.0567,21097595427.48953
2023-03-31 00:00:00+00:00,28041.123080088284,542369769760.288,22702531379.35043
2023-04-01 00:00:00+00:00,28516.78472968864,551707238559.8757,19112345639.962196
2023-04-02 00:00:00+00:00,28498.94463304862,550949831049.3949,10085380788.870918
2023-04-03 00:00:00+00:00,28236.508738939792,545181408318.2205,11682876586.814528
2023-04-04 00:00:00+00:00,27815.42653124798,539350908801.9282,19711493345.47604
2023-04-05 00:00:00+00:00,28175.33033421539,544313567953.4008,14871614372.831093
2023-04-06 00:00:00+00:00,28197.20034124555,545409754928.52686,16507617903.813946
2023-04-07 00:00:00+00:00,28042.9833864884,542601176317.4441,13079528995.139923
2023-04-08 00:00:00+00:00,27934.43871284895,540432353743.3232,10141276803.893911
2023-04-09 00:00:00+00:00,27968.12804705512,541094458101.4472,8844199146.1801
2023-04-10 00:00:00+00:00,28351.23699385011,548568597244.1978,11429030269.731691
2023-04-11 00:00:00+00:00,29657.97413687356,574059578670.3654,17475381731.251884
2023-04-12 00:00:00+00:00,30260.93610940865,585359301945.2595,18320296514.777645
2023-04-13 00:00:00+00:00,29904.138694718906,578850627447.6105,18407698928.06657
2023-04-14 00:00:00+00:00,30405.027312781145,587939018759.4221,16404033694.47376
2023-04-15 00:00:00+00:00,30468.40870059078,589051372432.549,20984067684.216217
2023-04-16 00:00:00+00:00,30312.16187965924,586969785778.0928,11028264273.146706
2023-04-17 00:00:00+00:00,30304.807514785844,586268225587.8677,11188035367.077024
2023-04-18 00:00:00+00:00,29467.459829260344,569958059900.5195,16771824487.579355
2023-04-19 00:00:00+00:00,30365.90416754141,587730212230.9563,18078539248.52104
2023-04-20 00:00:00+00:00,28833.217501221105,558796473890.5958,24136616861.63636
2023-04-21 00:00:00+00:00,28255.57824866478,546141074655.3764,21695904964.79905
2023-04-22 00:00:00+00:00,27300.15712851557,528357279464.0127,20420333533.71415
2023-04-23 00:00:00+00:00,27861.640663476548,539454716829.9368,11700230849.968126
2023-04-24 00:00:00+00:00,27606.578347653143,533753154140.2553,11435645306.771605
2023-04-25 00:00:00+00:00,27511.635682161308,532290845181.53394,16443099944.64734
2023-04-26 00:00:00+00:00,28351.218248373007,548359667398.65234,17061823985.865343
2023-04-27 00:00:00+00:00,28352.19132059668,548638734338.3676,30540034741.28477
2023-04-28 00:00:00+00:00,29483.52170499186,570258039118.5771,26238597379.49954
2023-04-29 00:00:00+00:00,29339.99499754935,568153896404.9741,18730801539.181557
2023-04-30 00:00:00+00:00,29217.944046809916,565714356650.6621,9711415138.827158
2023-05-01 00:00:00+00:00,29362.056213625398,568513467268.4124,14707008604.647
2023-05-02 00:00:00+00:00,28125.501155636823,544421676291.20087,19980169281.008976
2023-05-03 00:00:00+00:00,28654.39013332672,554886795897.9369,17699097406.188805
2023-05-04 00:00:00+00:00,28988.320996249277,561312171794.5802,19944381490.560024
2023-05-05 00:00:00+00:00,28846.461458608057,558634329303.2208,12676760580.080193
2023-05-06 00:00:00+00:00,29520.322268970496,571520224182.8824,4971523630.54862
2023-05-07 00:00:00+00:00,28887.74104552337,559078681902.6073,6463808309.438925
2023-05-08 00:00:00+00:00,28611.43919761457,554373015261.6681,10199066943.170338
2023-05-09 00:00:00+00:00,27696.76078562556,536032086472.038,21535578788.860283
2023-05-10 00:00:00+00:00,27607.39168091902,535037100026.6903,8876813250.933558
2023-05-11 00:00:00+00:00,27639.73356593586,534937464538.75824,17159331951.189877
2023-05-12 00:00:00+00:00,27024.76572929978,523414877659.3074,7754296234.077171
2023-05-13 00:00:00+00:00,26787.69039591833,518816444750.7709,9157286238.193071
2023-05-14 00:00:00+00:00,26798.126271474703,520426027097.3362,8365379054.202115
2023-05-15 00:00:00+00:00,26911.805273213893,521319019334.69617,6019488454.419681
2023-05-16 00:00:00+00:00,27227.793422558792,527655229433.8867,14570026781.747086
2023-05-17 00:00:00+00:00,27022.713173921147,523965691858.8659,12927093920.902998
2023-05-18 00:00:00+00:00,27389.971511442203,530762551513.4872,12580626234.913448
2023-05-19 00:00:00+00:00,26842.95249471792,520544913836.41,12599487111.93878
2023-05-20 00:00:00+00:00,26884.371059589947,521153640362.9618,11559136131.368769
2023-05-21 00:00:00+00:00,27093.79110149735,525040003344.1629,3882362454.219783
2023-05-22 00:00:00+00:00,26773.83024366478,519171380714.0945,8125825605.684245
2023-05-23 00:00:00+00:00,26869.686021790774,520821915713.9187,8025716966.179398
2023-05-24 00:00:00+00:00,27222.937746603853,527528695688.7587,11685763863.312372
2023-05-25 00:00:00+00:00,26338.948946998687,510987979871.2201,17477200137.10873
2023-05-26 00:00:00+00:00,26475.607902534277,513295724355.69904,11953749225.494
2023-05-27 00:00:00+00:00,26717.987553571777,517973731437.9403,10994037071.45216
2023-05-28 00:00:00+00:00,26848.23993959246,520461980942.25433,6029471707.897409
2023-05-29 00:00:00+00:00,28110.313467609285,544879177078.8053,13144599279.47902
2023-05-30 00:00:00+00:00,27759.74666392068,538430950369.49817,13483205892.539597
2023-05-31 00:00:00+00:00,27713.908547529507,537414074116.4985,12766436369.815956
2023-06-01 00:00:00+00:00,27245.474465179723,528464394082.93866,10001106221.647074
2023-06-02 00:00:00+00:00,26824.10149951678,520271910707.11273,12156086970.872988
2023-06-03 00:00:00+00:00,27247.74008145703,528508990069.2122,15428145241.775955
2023-06-04 00:00:00+00:00,27066.371328526235,525209390395.5061,6673279605.629511
2023-06-05 00:00:00+00:00,27315.447587487684,529630092281.3869,6098045626.047618
2023-06-06 00:00:00+00:00,25792.6160902334,500593893699.2183,21208433571.87331
2023-06-07 00:00:00+00:00,27216.61556469773,527295592028.0809,22188018260.83246
2023-06-08 00:00:00+00:00,26346.244545137637,510979921090.6337,14723854336.09437
2023-06-09 00:00:00+00:00,26507.90989220298,514279355771.4992,10197924963.780262
2023-06-10 00:00:00+00:00,26469.581684007026,513226142603.1213,10464066236.48124
2023-06-11 00:00:00+00:00,25858.12289218562,501653860264.2029,9755626714.244692
2023-06-12 00:00:00+00:00,25916.57989637981,502683000962.43024,10439993428.365507
2023-06-13 00:00:00+00:00,25910.362742919464,502562686069.16986,9761691909.31603
2023-06-14 00:00:00+00:00,25872.20645879509,501752262681.7188,9921875985.888603
2023-06-15 00:00:00+00:00,25107.754695880594,487262840554.6715,11982737579.702812
2023-06-16 00:00:00+00:00,25564.599632887144,495788386559.1016,15184095954.029512
2023-06-17 00:00:00+00:00,26327.3256694539,510906153487.6052,13604025863.641972
2023-06-18 00:00:00+00:00,26501.044442233677,514331114457.8236,9533422254.890305
2023-06-19 00:00:00+00:00,26333.092529664373,511384956032.88007,8589379740.11672
2023-06-20 00:00:00+00:00,26779.38746152284,519667661979.1768,6651894946.454161
2023-06-21 00:00:00+00:00,28330.891419807507,549330089183.52325,19958565664.552258
2023-06-22 00:00:00+00:00,30101.76481948869,584070487996.789,23757254196.777027
2023-06-23 00:00:00+00:00,29935.63210674956,581473706978.9268,19613389213.798763
2023-06-24 00:00:00+00:00,30629.24435333575,594588611688.3142,22630955878.97284
2023-06-25 00:00:00+00:00,30537.816664634796,592912110031.5245,11736119929.84371
2023-06-26 00:00:00+00:00,30454.75697441562,591387700082.1104,12076819255.30491
2023-06-27 00:00:00+00:00,30285.50506407074,587134340343.6245,16032184116.631308
2023-06-28 00:00:00+00:00,30693.54635606798,595427193050.2291,14411853963.110468
2023-06-29 00:00:00+00:00,30083.477245263824,584187696961.3756,8489428028.028098
2023-06-30 00:00:00+00:00,30466.61045689353,591688337868.8445,12545425127.446297
2023-07-01 00:00:00+00:00,30480.781481944465,591722375245.7673,21422361050.823097
2023-07-02 00:00:00+00:00,30583.619599697537,593625140902.5646,4210431244.432685
2023-07-03 00:00:00+00:00,30571.887072871446,593627203721.8534,7236318143.905301
2023-07-04 00:00:00+00:00,31134.713133508405,604507839820.0979,14755008156.77765
2023-07-05 00:00:00+00:00,30775.624022375305,598449423994.1252,12403890725.264544
2023-07-06 00:00:00+00:00,30484.79377442352,592386606697.3153,10260132141.46154
2023-07-07 00:00:00+00:00,29990.055151220247,583429029204.2451,21776707863.503357
2023-07-08 00:00:00+00:00,30315.26540235163,588811434763.8912,13018507892.814608
2023-07-09 00:00:00+00:00,30264.19734525722,587678367157.9867,5608541981.756295
2023-07-10 00:00:00+00:00,30169.87065747925,585883986681.1711,7559670230.189486
2023-07-11 00:00:00+00:00,30394.28114637557,590311894648.7518,12835219756.96589
2023-07-12 00:00:00+00:00,30620.81424697801,594749192359.1351,11753418050.421658
2023-07-13 00:00:00+00:00,30407.41631435991,590629381260.7114,13072555444.26232
2023-07-14 00:00:00+00:00,31446.0149710716,610725509598.8464,21254274345.702217
2023-07-15 00:00:00+00:00,30311.82780813052,588107447250.1327,21977151420.85325
2023-07-16 00:00:00+00:00,30297.97140012553,588642134563.5204,6233916918.782722
2023-07-17 00:00:00+00:00,30237.334785146097,586391434733.7153,8356410453.563714
2023-07-18 00:00:00+00:00,30147.860079211525,585500720965.1113,10974383371.546566
2023-07-19 00:00:00+00:00,29848.03227250528,579708613537.5165,13152758553.030825
2023-07-20 00:00:00+00:00,29919.87483825516,581327322356.8716,8545620844.326587
2023-07-21 00:00:00+00:00,29787.041530355687,579308712612.258,11117456853.464512
2023-07-22 00:00:00+00:00,29914.68272835899,581397880391.4172,8492627980.9282
2023-07-23 00:00:00+00:00,29710.155935991766,577068525402.119,6745541064.873876
2023-07-24 00:00:00+00:00,30057.956718714588,584296796267.4817,7427606999.412798
2023-07-25 00:00:00+00:00,29184.901913057693,567051778655.836,15195244950.83804
2023-07-26 00:00:00+00:00,29222.974630383527,568019115128.7598,7929844775.363448
2023-07-27 00:00:00+00:00,29363.672907978616,570531781624.6747,13088677750.42505
2023-07-28 00:00:00+00:00,29200.244001291318,567708714251.7643,9047649539.81237
2023-07-29 00:00:00+00:00,29314.09738709836,569952119667.3986,7682754827.054111
2023-07-30 00:00:00+00:00,29356.74774591667,570804910032.5747,4882536540.911603
2023-07-31 00:00:00+00:00,29277.75581027272,569135711632.8535,7872881636.625643
2023-08-01 00:00:00+00:00,29233.13636558044,568333703606.0996,6641808341.386258
2023-08-02 00:00:00+00:00,29537.109746927432,572408929757.971,15289922840.873833
2023-08-03 00:00:00+00:00,29146.63627084363,567074709353.651,19266318894.08652
2023-08-04 00:00:00+00:00,29176.15059658541,567940644790.4882,12539132810.40034
2023-08-05 00:00:00+00:00,29087.938086007627,565073127339.627,12112869085.655884
2023-08-06 00:00:00+00:00,29046.8004570232,564970113457.8998,5335308729.48437
2023-08-07 00:00:00+00:00,29044.20437557756,564947914083.0184,5360283576.269965
2023-08-08 00:00:00+00:00,29178.147751873083,567529179865.8152,13252185122.112452
2023-08-09 00:00:00+00:00,29779.56167125089,579214283623.8071,14603570418.91888
2023-08-10 00:00:00+00:00,29585.48807737921,575535414817.4033,14633310097.491425
2023-08-11 00:00:00+00:00,29423.81891597763,572414205818.4142,8106253519.025447
2023-08-12 00:00:00+00:00,29396.8479714205,571976559045.8302,4651950357.636653
2023-08-13 00:00:00+00:00,29412.142274584105,572257798803.9086,3994297895.288944
2023-08-14 00:00:00+00:00,29284.96971374381,569687130446.7833,4755220448.634491
2023-08-15 00:00:00+00:00,29400.58680419105,572242735188.2397,12408355477.111338
2023-08-16 00:00:00+00:00,29170.490397060614,567498309102.7323,11523395157.99864
2023-08-17 00:00:00+00:00,28754.197021112574,559982624303.4923,14809979642.373243
2023-08-18 00:00:00+00:00,26501.58726991974,516026928368.8375,29965585683.42136
2023-08-19 00:00:00+00:00,26042.838256849,506815826635.9217,18062351745.50358
2023-08-20 00:00:00+00:00,26104.778630797897,508087686822.7044,3355038748.9824667
2023-08-21 00:00:00+00:00,26160.70041981821,509078930366.0949,8304370131.833873
2023-08-22 00:00:00+00:00,26119.005958595222,508491920831.3545,9377753161.447634
2023-08-23 00:00:00+00:00,26033.675406585844,506356213378.17975,13702941053.015312
2023-08-24 00:00:00+00:00,26450.00862461353,514955818082.4346,14600566342.214417
2023-08-25 00:00:00+00:00,26134.934254516003,508906955118.32086,11961319630.81013
2023-08-26 00:00:00+00:00,26044.036209289134,507007928705.4434,2582213805.5461373
2023-08-27 00:00:00+00:00,26002.01571731937,506086069151.6848,3420999388.355067
2023-08-28 00:00:00+00:00,26082.717178218525,507835678906.7792,4743752357.401259
2023-08-29 00:00:00+00:00,26109.2698239287,508350651765.9018,9995933796.2508
2023-08-30 00:00:00+00:00,27730.50373550554,539045091002.1688,29462388818.839893
2023-08-31 00:00:00+00:00,27297.261438480404,531729400483.3156,16029914124.395369
2023-09-01 00:00:00+00:00,25927.417005779287,505403246528.0237,20360682650.055054
2023-09-02 00:00:00+00:00,25812.33049442542,502687549096.97,15924588668.893366
2023-09-03 00:00:00+00:00,25853.65684277757,503679892454.50775,8203515572.755595
2023-09-04 00:00:00+00:00,25959.59631146345,505513039060.6845,8301138495.084562
2023-09-05 00:00:00+00:00,25829.364772941324,502409490053.88367,6700578092.438599
2023-09-06 00:00:00+00:00,25784.41351983038,501979376928.41833,7633735596.705433
2023-09-07 00:00:00+00:00,25752.958418589413,501615002105.18665,12225427270.62692
2023-09-08 00:00:00+00:00,26192.333433090567,509837705629.17126,4521997781.160889
2023-09-09 00:00:00+00:00,25907.22813724973,504533063388.2184,8058794338.820984
2023-09-10 00:00:00+00:00,25889.3250094629,504373920218.6837,404806432.5216888
2023-09-11 00:00:00+00:00,25834.580098562918,503489661583.33154,6603006234.083502
2023-09-12 00:00:00+00:00,25133.303106566527,489502952545.6269,14859931201.000029
2023-09-13 00:00:00+00:00,25866.806663158084,503997883573.3815,16825266473.04872
2023-09-14 00:00:00+00:00,26223.436075660946,510909474484.6564,12975855576.243193
2023-09-15 00:00:00+00:00,26531.39556626326,516823786025.9003,11739428177.432598
2023-09-16 00:00:00+00:00,26634.631025000588,518872387637.1001,9768889419.723415
2023-09-17 00:00:00+00:00,26557.768691994646,517396850180.9239,1224363671.9175522
2023-09-18 00:00:00+00:00,26520.98825478389,516614128895.5437,5791146184.464804
2023-09-19 00:00:00+00:00,26741.461110948952,521346975856.4663,16477839825.05836
2023-09-20 00:00:00+00:00,27219.296874634216,530357673731.022,12615959842.229397
2023-09-21 00:00:00+00:00,27115.846446970816,529168513966.1614,13497179076.831764
2023-09-22 00:00:00+00:00,26561.13345419872,517743774814.63885,8169328790.751264
2023-09-23 00:00:00+00:00,26572.0381115526,518383856096.9625,9968041758.936825
2023-09-24 00:00:00+00:00,26573.9234797301,517968304453.2548,6583511185.708387
2023-09-25 00:00:00+00:00,26249.562897845204,511787693512.02826,7226298594.495522
2023-09-26 00:00:00+00:00,26298.634678281232,512103393581.80255,11974957450.276283
2023-09-27 00:00:00+00:00,26204.75759083597,511054250889.6227,9786025048.05344
2023-09-28 00:00:00+00:00,26350.146895428057,513713645983.85016,12889674588.31686
2023-09-29 00:00:00+00:00,27009.01375072488,526917684460.4055,16683207554.844349
2023-09-30 00:00:00+00:00,26917.199101637976,524946724658.764,9059145545.41355
2023-10-01 00:00:00+00:00,26969.876144072576,525936342995.4552,6295435107.555985
2023-10-02 00:00:00+00:00,27967.510579087117,545302108027.2094,9358226524.285364
2023-10-03 00:00:00+00:00,27615.06488509527,538323470357.8827,18127133423.88185
2023-10-04 00:00:00+00:00,27439.12194670512,535605771922.4797,12676657038.293432
2023-10-05 00:00:00+00:00,27792.1112772493,541954661181.1118,10876597601.123323
2023-10-06 00:00:00+00:00,27435.874615135104,534851643044.50543,13376186563.311192
2023-10-07 00:00:00+00:00,27958.196437350485,545154869332.6545,13817979024.520027
2023-10-08 00:00:00+00:00,27977.543490700005,545619681437.3984,7226218924.820883
2023-10-09 00:00:00+00:00,27948.10365174851,544989660641.62256,7141598446.869208
2023-10-10 00:00:00+00:00,27593.782534439662,538282690587.88,7640029989.224315
2023-10-11 00:00:00+00:00,27392.247702732497,535200388379.76337,10151720983.669058
2023-10-12 00:00:00+00:00,26842.1904390924,523656381533.0463,14608441295.942532
2023-10-13 00:00:00+00:00,26729.137205815103,521607675083.3507,10867640258.925844
2023-10-14 00:00:00+00:00,26841.136220644406,523655619453.7407,14344414895.617512
2023-10-15 00:00:00+00:00,26863.18356907992,523979202939.078,5543160607.188677
2023-10-16 00:00:00+00:00,27150.29700140705,529643463244.3381,6604845643.42894
2023-10-17 00:00:00+00:00,28513.30993247735,555338775502.1107,22792799561.834
2023-10-18 00:00:00+00:00,28417.72175169982,555003134086.2079,10403248077.491972
2023-10-19 00:00:00+00:00,28328.245198134824,553311088369.7102,13461030457.558895
